,id,vin,price,miles,stock_no,year,make,model,trim,body_type,vehicle_type,drivetrain,transmission,fuel_type,engine_size,engine_block,seller_name,street,city,state,zip
1021,8d500db8-02a2,1FMJK1J53EEF25669,16999.0,111115.0,,2014,Ford,Expedition,King Ranch,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,small town auto sales,771 S. Church St,Hazleton,PA,18201.0
1022,b0f5f1a9-cbef,1FBNE3BL5EDA37081,19995.0,41696.0,41696,2014,Ford,Club Wagon,XLT,Passenger Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,sunrise auto sales,246-19 N Conduit Ave,Hollis,NY,11423.0
1023,0aed6900-f5a3,SCFESBPR5HGS22621,,12704.0,7756,2017,Aston Martin,V12 Vantage,S,Roadster,Car,RWD,Manual,Premium Unleaded,5.9,V,mclaren greenwich,348 West Putnam Avenue,Greenwich,CT,6830.0
1024,cb3b7842-fbc5,1FDXE4FS0HDC62178,31995.0,41571.0,P29416A,2017,Ford,E-Series Cutaway,Base,Cutaway,Truck,RWD,Automatic,Unleaded,6.8,V,"white bear lincoln, inc.",3425 Highway 61 North,Saint Paul,MN,55110.0
1025,41409726-4707,1GAZGPFP6K1164732,26995.0,40752.0,HAD8906,2019,Chevrolet,Express Passenger,LT,Passenger Van,Truck,RWD,Automatic,Unleaded,4.3,V,capital ford rocky mount,2012 Stone Rose Dr,Rocky Mount,NC,27804.0
1026,9518111b-d83a,ML32F3FJ5JHF06165,9990.0,15536.0,P1277,2018,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Manual,Unleaded,1.2,I,lorenzo buick gmc,8447 Nw 12th Street,Miami,FL,33126.0
1027,6d649bb6-d3ba,WUAEAAFX8J7900198,139900.0,15000.0,A788554A,2018,Audi,R8,Base,Coupe,Car,4WD,Automatic,Premium Unleaded,5.2,V,land rover north atlanta,1505 Mansell Road,Alpharetta,GA,30009.0
1028,093ada5f-f6f7,WDDLJ9BB4EA128665,31490.0,49144.0,133341A,2014,Mercedes-Benz,CLS-Class,CLS550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,direct car buying,22705 Commerce Center Court,Sterling,VA,20166.0
1029,ffcb332c-e167,1Z7HC38N76S560420,3495.0,205120.0,458954,2006,Mitsubishi,Raider,DuroCross,Pickup,Truck,RWD,Automatic,Unleaded,4.7,V,us-1 auto group,300 North State Street,Bunnell,FL,32110.0
1030,fd5a2160-0163,1FTSE3EL2CDB15095,14900.0,159149.0,B15095,2012,Ford,E-Series Econoline Van,Commercial,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,car one,232 Southeast Broad Street,Murfreesboro,TN,37130.0
1031,66e0023f-bc42,3C63R3GJ3HG566560,39991.0,56531.0,S211279A,2017,RAM,Ram 3500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,subaru of clear lake,15121 Gulf Fwy,Houston,TX,77034.0
1032,40c7e013-4424,ZAM45VLA1H0203622,59880.0,42249.0,P10703,2017,Maserati,GranTurismo,Sport,Coupe,Car,RWD,Automatic,Premium Unleaded,4.7,V,classic lincoln of columbia,177 Greystone Boulevard,Columbia,SC,29210.0
1033,dc1e3bed-147d,WDDJK7DA8DF014926,,41786.0,DF014926,2013,Mercedes-Benz,SL-Class,SL550,Roadster,Car,RWD,Automatic,Premium Unleaded,4.7,V,berkshire hathaway automotive,8333 Royal Ridge Parkway 100,Irving,TX,75063.0
1034,5d59486d-eb09,1C4SDJGJ9JC359896,58000.0,34527.0,S6467,2018,Dodge,Durango,SRT,SUV,Truck,4WD,Automatic,Premium Unleaded,6.4,V,zeigler chrysler dodge jeep ram of grandville,4200 Parkway Pl Sw,Grandville,MI,49418.0
1035,1759fddf-e9c1,JTJBT20X080162664,14495.0,93112.0,738,2008,Lexus,GX,470,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,broad street motors,715 S. Broad St.,Brooksville,FL,34609.0
1036,57a8e159-417e,WDDJK7DA9EF024284,46990.0,34191.0,2000974656,2014,Mercedes-Benz,SL-Class,SL550,Roadster,Car,RWD,Automatic,Premium Unleaded,4.7,V,carvana kansas city,63 Pierce Rd,Winder,GA,30680.0
1037,264fa4ca-8298,WMEEJ3BA8EK782684,,26200.0,21055PB,2014,smart,fortwo,passion,Coupe,Car,RWD,Automatic,Premium Unleaded,1.0,I,orr nissan of hot springs,4111 Central Avenue,Hot Springs,AR,71913.0
1038,49d0cab3-05f0,WBA7U2C03MCF98356,108997.0,1007.0,BB9165,2021,BMW,7 Series,750i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,zeigler ford of lowell,11979 East Fulton Rd.,Lowell,MI,49331.0
1039,6a0e77d0-fd8b,3C6UR5TJ4KG531166,70640.0,7183.0,UJ457,2019,RAM,Ram 2500 Pickup,Laramie Limited,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,rocky mountain yeti afton,1046 S. Washington Street,Afton,WY,83110.0
1040,5bba6ccf-e9b7,WP1AB2AY6LDA28735,87991.0,2404.0,R105910A,2020,Porsche,Cayenne,S,SUV,Truck,4WD,Automatic,Premium Unleaded,2.9,V,leith auto park chrysler jeep,400 Auto Park Blvd,Cary,NC,27511.0
1041,6f493e23-5fd6,2G1WW15E329342756,,184202.0,124003B,2002,Chevrolet,Monte Carlo,LS,Coupe,Car,FWD,Automatic,Unleaded,3.4,V,youngblood nissan,3505 S Campbell Ave,Springfield,MO,65807.0
1042,f68aad53-8ee7,ZAM45VMAXJ0292742,,1924.0,7626,2018,Maserati,GranTurismo,Base,Convertible,Car,RWD,Automatic,Premium Unleaded,4.7,V,ferrari of greenwich,342 W Putnam Ave,Greenwich,CT,6830.0
1043,2bbc6875-f8ba,WDDUG8CB3GA246575,46499.0,66996.0,GA246575,2016,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,4.7,V,alm newnan,40 International Park,Newnan,GA,30265.0
1044,e20c3dcc-402c,1FDWW37Y78EA15224,13000.0,228584.0,8EA15224,2008,Ford,F-350 Super Duty Chassis Cab,XL,Chassis Cab,Truck,4WD,Automatic,Unleaded,6.8,V,kent's custom cars & trucks,13505 E 146th St. North,Collinsville,OK,74021.0
1045,9a1297c3-3f8f,5LMJJ2J56DEL01879,19988.0,110700.0,10498,2013,Lincoln,Navigator,Base,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,automotion,400 Riverside Avenue,Roseville,CA,95678.0
1046,1b953e8c-f626,1GCPTCE14H1250016,30885.0,81365.0,GP05110,2017,Chevrolet,Colorado,LT,Pickup,Truck,4WD,Automatic,Diesel,2.8,I,kunes ford lincoln of delavan,1234 E. Geneva Street,Delavan,WI,53115.0
1047,81ecda39-c2fa,MAJ3S2KEXKC295935,19777.0,35850.0,A0371,2019,Ford,Ecosport,Titanium,Crossover,Truck,FWD,Automatic,Unleaded,1.0,I,winslow ford,840 Mikes Pike,Winslow,AZ,86047.0
1048,387b6741-3437,5TDZT34A85S263764,4950.0,170000.0,1320,2005,Toyota,Sequoia,SR5,SUV,Truck,RWD,Automatic,Unleaded,4.7,V,united motowerks llc,4730 Ulmerton Road,Clearwater,FL,33762.0
1049,9d991837-8d8a,MAJ3P1TE3JC214606,18590.0,10899.0,2000953144,2018,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1.0,I,carvana kansas city,6508 W Fw Marks Dr,Greenfield,IN,46140.0
1050,97128139-4c69,ZFF65LJA5A0173844,,12108.0,4766,2010,Ferrari,California,Base,Convertible,Car,RWD,Automatic,Premium Unleaded,4.3,V,miller motorcars,342 West Putnam Avenue,Greenwich,CT,6830.0
1051,bf73500a-3468,1GCSGAFX4C1192942,10495.0,132391.0,171494,2012,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,elite american autos,300 W Division St,Arlington,TX,76011.0
1052,9fa1ab47-e93c,1GCWGAFFXH1344755,27445.0,67530.0,AT51954,2017,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,capital mazda of cary,525 Crossroads Blvd,Cary,NC,27518.0
1053,eb9fe415-c305,WBA7F2C54JG856309,87888.0,37430.0,R3961,2018,BMW,7 Series,ALPINA B7,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,hartsville chrysler dodge jeep ram fiat,900 E Bobo Newsom Hwy,Hartsville,SC,29550.0
1054,336c15f1-b22d,WBAKC8C54CC436680,15889.0,79724.0,,2012,BMW,7 Series,750i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,sunrise auto outlet,189 Sunrise Highway,Amityville,NY,11701.0
1055,76d4159f-4ece,4JGDF7CE6DA262486,23322.0,76341.0,DA262486,2013,Mercedes-Benz,GLS-Class,GL450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,coggin buick-gmc of orange park,7245 Blanding Blvd S,Jacksonville,FL,32244.0
1056,badb2d13-06fb,3D7KU28C43G847147,,201660.0,P11650A,2003,Dodge,Ram 2500 Pickup,ST,Pickup,Truck,4WD,Manual,Diesel,5.9,I,sharpnack chevrolet buick cadillac,1330 S Conwell Ave,Willard,OH,44890.0
1057,8e6931c8-eb48,3C6UR5DJ2KG689407,44995.0,25010.0,DR9407,2019,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,bergenfield auto mall,355 South Washington Avenue,Bergenfield,NJ,7621.0
1058,b6eb89bf-1b2b,WBAKB8C56CC962439,15999.0,99480.0,962439,2012,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,tucson used auto sales,3619 N 1st Ave,Tucson,AZ,85719.0
1059,d1680aa1-7ff0,1FMJU1J59BEF45267,10900.0,172924.0,71120A,2011,Ford,Expedition,XLT,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,morlan nissan,1532 W Business Hwy 60,Dexter,MO,63841.0
1060,c8efdd54-d85c,ZFF65LJA5A0172905,,7442.0,4778,2010,Ferrari,California,Base,Convertible,Car,RWD,Automatic,Premium Unleaded,4.3,V,maserati of greenwich,342 W Putnam Ave,Greenwich,CT,6830.0
1061,fc0759b6-f94f,3FADP4BE6FM158965,13988.0,39266.0,61925,2015,Ford,Fiesta,SE,Sedan,Car,FWD,Manual,Unleaded,1.0,I,mountain west auto,1220 Kietzke Ln,Reno,NV,89502.0
1062,be1b780b-24cb,1FMJU1J52EEF26676,19998.0,120579.0,X26676,2014,Ford,Expedition,XLT,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,w-k family,3310 W Broadway Blvd,Sedalia,MO,65301.0
1063,6923ba49-e877,ZAM45VLA7J0260283,83895.0,20283.0,GP0772,2018,Maserati,GranTurismo,MC,Coupe,Car,RWD,Automatic,Premium Unleaded,4.7,V,maserati of long island,65 South Service Rd,Plainview,NY,11803.0
1064,dc414110-56b8,KL8CB6S99DC592338,6500.0,100384.0,EU592338,2013,Chevrolet,Spark,LS,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,heritage volkswagen catonsville,6624 Baltimore National Pike,Baltimore,MD,21228.0
1065,4f6c7ebe-4e68,WP1AF2A51LLB60446,99995.0,7769.0,SC210135A,2020,Porsche,Macan,Turbo,SUV,Truck,4WD,Manual,Premium Unleaded,2.9,V,galpin ford,15505 Roscoe Blvd,North Hills,CA,91343.0
1066,ae10edc9-212d,1FMJK2A59BEF23734,8400.0,246657.0,H202422,2011,Ford,Expedition,Limited,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,don wood automotive,900 East State Street A,Athens,OH,45701.0
1067,fcb3b726-a8ad,JTHFN48Y120009532,23995.0,25230.0,,2002,Lexus,SC,430,Convertible,Car,RWD,Automatic,Premium Unleaded,4.3,V,dm motors llc,1705 East West Maple Road,Walled Lake,MI,48390.0
1068,0ae38962-a636,1GCSGAFXXC1165177,12900.0,163368.0,165177,2012,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,ultimate car solutions,551 South Dixie Highway East,Pompano Beach,FL,33060.0
1069,22f1e806-640c,MAJ3P1TE6JC184758,19995.0,22199.0,J22357,2018,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1.0,I,key chrysler dodge ram of portsmouth,155 Greenleaf Ave,Portsmouth,NH,3801.0
1070,bf9d61d8-c466,1D7HE48P67S218509,12000.0,89200.0,PB16241A,2007,Dodge,Dakota,SLT,Pickup,Truck,RWD,Automatic,E85 / Unleaded,4.7,V,southern pines kia,10910 Hwy 15,Southern Pines,NC,28387.0
1071,9a2eb4b2-8b98,ML32F3FJ8KHF04413,10850.0,21660.0,P21287,2019,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Manual,Unleaded,1.2,I,kingdom chevy,6603 South Western Avenue,Chicago,IL,60636.0
1072,5cfee61b-cedd,5LMJJ3J59EEL01415,24991.0,121812.0,PT19401A,2014,Lincoln,Navigator,Base,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,crossroads ford prince george,4500 Whitehill Blvd.,Prince George,VA,23875.0
1073,79a7db50-498f,4JGDF7DE6JB128498,75999.0,31184.0,U7215,2018,Mercedes-Benz,GLS-Class,GLS550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,lake keowee chrysler dodge jeep,10815 Clemson Blvd,Seneca,SC,29678.0
1074,3cd100ee-612b,WP1AB2AY4LDA28751,98860.0,4969.0,202024,2020,Porsche,Cayenne,S,SUV,Truck,4WD,Automatic,Premium Unleaded,2.9,V,manhattan motorcars,711 Eleventh Ave.,New York,NY,10019.0
1075,933928ff-7d77,ZHWUR2ZFXKLA12680,,3009.0,CS807D,2019,Lamborghini,Huracan,Base,Convertible,Car,RWD,Manual,Premium Unleaded,5.2,V,prestige imports,14780 Biscayne Blvd,Miami,FL,33181.0
1076,da17018f-1fdc,WBAKB8C57BCY66589,11850.0,132097.0,,2011,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,elite modern cars,9000 Pagewood Ln,Houston,TX,77063.0
1077,638a5e47-2e9a,1FMFU16537LA57269,13772.0,74143.0,21239A,2007,Ford,Expedition,XLT,SUV,Truck,4WD,Automatic,Unleaded,5.4,V,ramey auto group,Route 19 & 460,Princeton,WV,24740.0
1078,5139b4b1-9ab4,4JGDF7DE1HA787993,53888.0,48500.0,XH21075A,2017,Mercedes-Benz,GLS-Class,GLS550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,hendrick bmw,6950 E Independence Blvd,Charlotte,NC,28227.0
1079,2046054e-6739,ZFF74UFA9E0199553,227585.0,12364.0,T1020,2014,Ferrari,F12berlinetta,Base,Coupe,Car,RWD,Automatic,Premium Unleaded,6.3,V,mclaren denver,1850 Lucent Court,Highlands Ranch,CO,80129.0
1080,b627d5bd-ea64,1GNES16S346152279,,228201.0,1 Photo,2004,Chevrolet,TrailBlazer,LS,SUV,Truck,RWD,Automatic,Unleaded,4.2,I,ramsey motor company - north lot,1411 Hwy 62 65 N,Harrison,AR,72601.0
1081,eb873436-b69d,4JGBF7BE2CA764192,13696.0,126774.0,CU2058,2012,Mercedes-Benz,GL-Class,GL450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,carstous,3329 Jefferson Davis Highway,Stafford,VA,22554.0
1082,875383b2-f9ae,5UXKR6C51J0U15224,47000.0,51530.0,PS5692,2018,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,five star cadillac,495 Watson Blvd,Warner Robins,GA,31093.0
1083,07cf420f-12c4,MAJ3S2FE8KC272485,15991.0,49485.0,610390A,2019,Ford,Ecosport,S,Crossover,Truck,FWD,Automatic,Unleaded,1.0,I,red mccombs automotive,12102 I-35,San Antonio,TX,78233.0
1084,cddaf3f7-a1f8,3C6MR5AJ9KG666730,,254.0,D6730,2019,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,tony domiano chrysler dodge jeep,Rt 6 Scranton-carbondale Hwy,Eynon,PA,18403.0
1085,cb802903-e5f5,3C6MR5AJ7JG332310,,50445.0,N0314,2018,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,auto sense,282 N. Broadway,Salem,NH,3079.0
1086,92b84555-1bf9,3C6UR5JJ8HG539296,41989.0,56576.0,2539296,2017,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,corwin automotive group,201 40Th Street South,Fargo,ND,58103.0
1087,7e9f4a57-29b7,MAJ3S2FE2KC266309,16981.0,17500.0,T979656A,2019,Ford,Ecosport,S,Crossover,Truck,FWD,Automatic,Unleaded,1.0,I,crossroads ford group,11124 Capital Blvd.,Wake Forest,NC,27587.0
1088,8bfa896b-20c3,WBA6D4C5XGD976977,34991.0,62020.0,S0C229A,2016,BMW,6 Series,650i,Coupe,Car,RWD,Automatic,Premium Unleaded,4.4,V,west point lincoln of sugar land,11833 Southwest Freeway,Houston,TX,77031.0
1089,c7b4d193-f9e4,2G1WW12M3X9239338,,140219.0,W4012B,1999,Chevrolet,Monte Carlo,LS,Coupe,Car,FWD,Automatic,Unleaded,3.1,V,"roland rich ford, inc.",915 E 4Th Street,Delavan,IL,61734.0
1090,35e0cea7-e7bb,1D4HB38N95F574568,,148288.0,AU574568,2005,Dodge,Durango,SXT,SUV,Truck,4WD,Automatic,Unleaded,4.7,V,heritage volkswagen,9808 Reisterstown Rd,Owings Mills,MD,21117.0
1091,13bceef7-9e5f,WBA6D6C5XJG388904,64990.0,20466.0,ND10994A,2018,BMW,6 Series Gran Coupe,650i,Coupe,Car,4WD,Automatic,Premium Unleaded,4.4,V,westgate chrysler jeep dodge ram,6421 Old Westgate Rd,Raleigh,NC,27617.0
1092,9d4ce99b-0ab9,2C3LA73W66H396446,,125393.0,,2006,Chrysler,300,C SRT8,Sedan,Car,RWD,Automatic,Premium Unleaded,6.1,V,mr. car auto sales,2304 West Lewis Street,Pasco,WA,99301.0
1093,9e0e4fdf-7261,ZFF65LJA0B0181173,109888.0,34792.0,R3959,2011,Ferrari,California T,Base,Convertible,Car,RWD,Automatic,Premium Unleaded,4.3,V,westgate kia,10956 Star Rd,Wake Forest,NC,27587.0
1094,fdf701eb-fd1b,JTJBT20XX80150733,20980.0,136133.0,WP80150733,2008,Lexus,GX,470,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,mcdonald hyundai,6500 S Broadway,Littleton,CO,80121.0
1095,dea4f9b6-553c,WBABC4C59KBU96418,95991.0,9809.0,1K5285,2019,BMW,8 Series,Base,Coupe,Car,4WD,Automatic,Unleaded,4.4,V,parks chevrolet charlotte,8530 Ikea Boulevard,Charlotte,NC,28262.0
1096,24fc192d-7334,4JGDF7CE0EA319119,,71593.0,G052202A,2014,Mercedes-Benz,GL-Class,GL450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,fitzmall,1021 E Chestnut St,Chilton,WI,53014.0
1097,05b8583c-e878,5TDZT34AX2S087442,,233295.0,19857,2002,Toyota,Sequoia,SR5,SUV,Truck,RWD,Automatic,Unleaded,4.7,V,jones motor company,1815 Pass Rd,Biloxi,MS,39531.0
1098,f891ca5f-2f7c,2G1WC583189157804,50000.0,,,2008,Chevrolet,Impala,LT,Sedan,Car,FWD,Automatic,E85 / Unleaded,3.9,V,delta auto & shipping,4811 Pembroke Road,Hollywood,FL,33021.0
1099,9b016f36-2b42,4JGBF7BE5BA642120,13999.0,128573.0,642120,2011,Mercedes-Benz,GL-Class,GL450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,lithia vip,150 N. Bartlett St.,Medford,OR,97501.0
1100,858d41c4-46cd,5UXKR6C30H0U13473,43990.0,24024.0,2000904022,2017,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,carvana kansas city,2000 Dealer Dr,Newburgh,NY,12550.0
1101,2da4868f-6010,ZAM45VLA9J0255845,80995.0,18651.0,J0255845,2018,Maserati,GranTurismo,MC,Coupe,Car,RWD,Automatic,Premium Unleaded,4.7,V,piazza honda of springfield,780 Baltimore Pike,Springfield,PA,19064.0
1102,cf9cf804-38b3,WBA7F0C58GGL99484,39866.0,67377.0,M14696A,2016,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,rick hendrick toyota sandy springs,6475 Roswell Road Ne,Atlanta,GA,30328.0
1103,dc8d9dd5-833b,5LMJJ3J58AEJ04665,7897.0,223575.0,4T210143B,2010,Lincoln,Navigator,Base,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,mills toyota,3700 Highway 71 South,Willmar,MN,56201.0
1104,dcfa0a07-86c2,WUAKBAFX3L7901486,208999.0,2646.0,TA901486,2020,Audi,R8,Performance,Coupe,Car,4WD,Manual,Premium Unleaded,5.2,V,jaguar naples,900 Tamiami Trl N,Naples,FL,34102.0
1105,56add351-434f,5GZCZ23D93S846082,2699.0,185723.0,10214,2003,Saturn,VUE,Base,SUV,Truck,FWD,Manual,Unleaded,2.2,I,d&d automotive and sales,1015 Riverview Rd,Rock Hill,SC,29732.0
1106,c08eeb5f-5da4,1FD9W4HY5KEF61867,59960.0,14114.0,210242A,2019,Ford,F-450 Super Duty Chassis Cab,XL,Chassis Cab,Truck,4WD,Automatic,Unleaded,6.8,V,hertrich toyota,1367 Bay Road,Milford,DE,19963.0
1107,a5efaa8c-e29c,ZFF65TJA3D0194535,109917.0,17789.0,D0194535,2013,Ferrari,California,Base,Convertible,Car,RWD,Automatic,Premium Unleaded,4.3,V,palmetto alfa romeo,13110 Biscayne Blvd,Miami,FL,33181.0
1108,5769a8f4-c5d8,1G1YY26E965106154,42911.0,19796.0,BP9471A,2006,Chevrolet,Corvette,Z06,Coupe,Car,RWD,Manual,Premium Unleaded,7.0,V,bosak kia,241 Melton Road,Burns Harbor,IN,46304.0
1109,b26bfd9d-82b7,WAURV78T59A051241,10495.0,142450.0,ATC1609,2009,Audi,S5,Base,Coupe,Car,4WD,Automatic,Premium Unleaded,4.2,V,auto connect,4250 Greenspring Avenue,Baltimore,MD,21209.0
1110,83a240c4-38df,3C6TR5EJ6JG277757,57640.0,10210.0,G277757,2018,RAM,Ram 2500 Pickup,Power Wagon,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,black automotive group,831 Salisbury Rd,Statesville,NC,28677.0
1111,b81dc407-a9a7,1GCWGFBA1D1158796,11000.0,192336.0,F8948A,2013,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,uebelhor and sons chevrolet jasper,972 Wernsing Rd,Jasper,IN,47546.0
1112,b713a39e-2f49,MAJ3S2GE3KC273607,19699.0,20643.0,KC273607,2019,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1.0,I,autonation hyundai columbus,3000 North Lake Parkway,Columbus,GA,31909.0
1113,3bdff15f-451b,ZAM45VLA9J0255845,80995.0,18651.0,J0255845,2018,Maserati,GranTurismo,MC,Coupe,Car,RWD,Automatic,Premium Unleaded,4.7,V,piazza acura of west chester,1350 Wilmington Pike,West Chester,PA,19382.0
1114,31123b9e-81dd,WDBSK71F28F140833,13495.0,106276.0,140833,2008,Mercedes-Benz,SL-Class,SL550,Roadster,Car,RWD,Automatic,Premium Unleaded,5.5,V,ava auto sales inc,6432 Long Beach Blvd,Long Beach,CA,90805.0
1115,01abce68-4ccc,WP0AB2A87FK181299,61995.0,11406.0,MP2999A,2015,Porsche,Cayman,GTS,Coupe,Car,RWD,Automatic,Premium Unleaded,3.4,H,mercedes-benz of tacoma,1701 Alexander Avenue E,Fife,WA,98424.0
1116,f76ac37c-956b,SCBBG7ZH7JC003907,,8408.0,12708,2018,Bentley,Mulsanne,Speed,Sedan,Car,RWD,Automatic,Premium Unleaded,6.8,V,usi motors,121 Gallaher View Rd South,Knoxville,TN,37919.0
1117,2085c8a6-162f,KL8CA6S9XEC491250,7426.0,67674.0,F10315A,2014,Chevrolet,Spark,LS,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,baumann chevrolet genoa,22215 W St Rte 51,Genoa,OH,43430.0
1118,3dc2c42b-aae8,4JGDA7EB8EA315014,37822.0,67027.0,P5782,2014,Mercedes-Benz,M-Class,ML63 AMG®,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,ken stoepel ford,400 Sidney Baker S,Kerrville,TX,78028.0
1119,18a06a21-1b2c,3C6UR5DJ2KG663602,50000.0,43855.0,KG663602A,2019,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,all american chrysler dodge jeep ram fiat of san angelo,4310 Sherwood Way,San Angelo,TX,76901.0
1120,8b860023-f703,3C63R3CJ1HG528833,40999.0,39963.0,M210596A,2017,RAM,Ram 3500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,bosak nissan,220 Verplank Road,Chesterton,IN,46304.0
1121,7865b20d-8f93,JHMZE2H54AS022236,,4200.0,,2010,Honda,Insight,LX,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.3,I,benz & beamer,Po Box 1865,Tustin,CA,92781.0
1122,65ec10c2-3752,3C6UR5CJ0GG291783,42995.0,49443.0,G515628A,2016,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,safford ford lincoln of salisbury,1902 North Salisbury Blvd.,Salisbury,MD,21801.0
1123,5d47270f-910a,1FTWW31R48EC91625,24990.0,144535.0,PCAC91625,2008,Ford,F-350 Super Duty,Lariat,Pickup,Truck,4WD,Manual,Diesel,6.4,V,mark wahlberg chevrolet service,3900 West Broad Street,Columbus,OH,43228.0
1124,84f4df5d-7599,1GTP6FE19K1208943,39741.0,52523.0,VXM08943,2019,GMC,Canyon,All Terrain,Pickup,Truck,4WD,Automatic,Diesel,2.8,I,jackie cooper mini,14201 Broadway Ext,Edmond,OK,73013.0
1125,99fc7285-d1e0,1FDWE3FN0MDC25352,50800.0,208.0,FN2130A,2021,Ford,E-Series Cutaway,Base,Cutaway,Truck,RWD,Automatic,Unleaded,7.3,V,mcgovern hyundai,240 Manley St,Brockton,MA,2301.0
1126,26d389d6-4027,WDBRF81J44F460310,5995.0,162985.0,,2004,Mercedes-Benz,C-Class,C240 4Matic,Sedan,Car,4WD,Automatic,Premium Unleaded,2.6,V,the car company,3015 S Valley View Blvd,Las Vegas,NV,89102.0
1127,9eb07a5e-e98d,ZACNJBC16KPK02581,26984.0,7453.0,D8516,2019,Jeep,Renegade,Trailhawk,SUV,Truck,4WD,Automatic,Unleaded,1.3,I,d-patrick motoplex - audi,200 N Green River Rd,Evansville,IN,47715.0
1128,fc33bc04-f4d4,3C6UR5JJ0LG145641,,29784.0,V4883,2020,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,honda of bemidji,755 Paul Bunyan Dr Nw,Bemidji,MN,56601.0
1129,5c714e8c-9abd,5UXKU6C33H0S99628,41995.0,77870.0,S99628,2017,BMW,X6,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,highline motor cars,1889 Route 38,Southampton,NJ,8088.0
1130,51d89047-9eb1,ML32A3HJXHH018185,10644.0,15592.0,VP018185,2017,Mitsubishi,Mirage,ES,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,lokey subaru of port richey,11613 U.s. Highway 19 N,Port Richey,FL,34668.0
